Date,Currencies Total Value,Coins Total Value,Account Total Value,TRY,USD,BTC,ADA,AE,AERGO,ALGO,APPC,ARK,ARN,AST,ATOM2,BAT,BCH,BCPT,BCV,BKBT,BLZ,BNT,BRD,BTG,BTM,BTS,BTT,BTT2,CELR,CHZ,CND,COTI,CTXC,CVC,DACC,DAG,DASH,DCR,DLT,EDO,ELF,ENG,EOS,ETC,ETH,ETHOS,EVX,FUN,GNT,GO,IOT,JST,KNC,LOKI,LRC,LSK,LTC,LUN,MANA,MHC,MITH,MTC,NEBL,NEW,OGN,OMG,ONION,PERL,PHB,PIVX,PPT,QTUM,R,RDN,REP,RLC,RUFF,RVN,SC,SEELE,SKM,SNT,STORJ,STRAT,SWFTC,TFUEL,THETA,TOMO,TRX,USDT,USE,WAN,WIN,WIN2,WTC,XEM,XMX,XRP,ZEC,ZRX
17.02.2020,0,7.10864356,7.10864356,0,0,6.52474408,0,0.00000554,0.02445384,0.00009858,0.00000223,0.00001305,0.02026157,0,0.05852328,0.00000863,0.00003204,0,0,0,0.00000018,0.0000188,0.00000593,0.00005574,-0.00120814,0.00000318,0,0,0.03506622,0.01645944,0.00000055,0,0.00000096,0.00000229,0,0.01399325,0.01141031,0.00000004,0,0.00000283,0.0000033,0,0.04564792,0.0254801,0.04518307,0.00000351,0.01011666,0,0.00000646,0.03325242,0.01105449,0,0.00000866,0.01027104,0.00000143,0.02333925,0.00004659,0.01982074,0.00586404,0,0,0,0.00006315,0,0.00000583,0.02113362,0.00050593,0.0000031,0.01217559,0.01337218,0,0.0369131,0,0.00716623,0.00000115,0,0,0,0,0,0,0.00000173,0,0.00622104,0,0,0,0.01037766,0.00000054,0.02053285,0.01610628,0,0,0,0.02002863,0.00995727,0,0.00001667,0.00000096,0.00000595
15.02.2020,0,7.1127897,7.1127897,0,0,6.71118309,0,0.00000617,0.02434246,0.00009842,0.00000327,0.00001489,0,0,0.04596412,0.00000888,0.00003364,0,0,0,0.0000002,0.00001843,0.00000622,0.00005773,-0.00126342,0.00000329,0,0,0.02256628,0.01629028,0.00000059,0,0.00000107,0.00000218,0,0.01374298,0.01190976,0.00000004,0,0.00000328,0.00000311,0,0,0.01593041,0.04401203,0.00000328,0.01408418,0,0.0000069,0.0203818,0.01107237,0,0.00000871,0.01029396,0.00000168,0.02303473,0.00004787,0,0.00593322,0,0,0,0.0000647,0,0.00000493,0.00130403,0.0005306,0.00000346,0.01672136,0,0,0.02307374,0,0.00756132,0.00000114,0,0,0,0,0,0,0.00000188,0,0.00724795,0,0,0,0.0109041,0.00000057,0.02010058,0.01670833,0,0,0,0.0213406,-0.0026125,0,0.00001749,0.00000095,0.00000637
16.02.2020,0,7.09721799,7.09721799,0,0,6.61185517,0,0.00000569,0.02003307,0.00010017,0.0000025,0.00001285,0,0,0.05865163,0.00000833,0.00003166,0,0,0,0.00000018,0.00001738,0.00000592,0.00005532,-0.00119523,0.0000031,0,0,0.03514058,0.02629615,0.00000056,0,0.00000098,0.00000226,0,0.02323938,0.01083911,0.00000004,0,0.00000296,0.00000288,0,0.03268466,0.0297709,0.04297318,0.00000378,0.01030145,0,0.00000625,0.01962021,0.01062321,0,0.00000831,0.01032114,0.00000147,0.02445003,0.00004655,0,0.00591351,0,0,0,0.0000679,0,0.00000509,0.01342235,0.00050111,0.00000314,0.01217166,0,0,0.02143695,0,0.00752844,0.00000112,0,0,0,0,0,0,0.00000178,0,0.00616816,0,0,0,0.01061415,0.00000054,0.02007086,0.01631309,0,0,0,0.01956597,-0.00251514,0,0.00001669,0.00000088,0.00000596
18.02.2020,0,7.10577481,7.10577481,0,0,6.54126013,0,0.00000558,0.01968289,0.00010002,0.0000021,0.00001238,0.01563432,0.01975263,0.05805016,0.0000087,0.00003132,0,0,0,0.00000017,0.00001931,0.00000607,0.00005429,-0.00123582,0.00000309,0,0,0.03591526,0.01551435,0.00000053,0,0.00000096,0.00000216,0,0.00768313,0.01100773,0.00000004,0,0.00000299,0.00000316,0,0.04196089,0.02487924,0.04568225,0.00000347,0.01014169,0,0.0000068,0.0335869,0.01097064,0,0.00000914,0.01047605,0.00000152,0.02316879,0.00004688,0.01530218,0.00657475,0,0,0,0.00006163,0,0.00000568,0.02070147,0.00048209,0.00000316,0.01217353,0,0,0.03714568,0,0.0070092,0.00000112,0,0,0,0,0,0,0.00000184,0,0.00633668,0,0,0,0.01048104,0.00000053,0.01954822,0.01640056,0,0,0,0.01899953,0.01007055,0,0.00001653,0.00000094,0.00000599
19.02.2020,0,7.09111277,7.09111277,0,0,6.5591557,0,0.00000539,0.01808773,0.00010536,0.00000209,0.00001279,0.00001268,0.01023944,0.05176535,0.00000845,0.00003002,0.01949629,0,0,0.00000016,0.00001797,0.00000594,0.00005205,-0.00117921,0.00000301,0,0,0.03484397,0.01580261,0.00000051,0,0.0000009,0.00000206,0,0.00391955,0.01067959,0.00000003,0,0.000003,0.00000292,0,0.03856297,0.02366262,0.04433223,0.00000349,0.00927539,0,0.00000651,0.03284621,0.01051935,0,0.00001014,0.0105973,0.00000151,0.02150033,0.00004548,0.01501718,0.00613925,0,0,0,0.00006124,0,0.00000559,0.02009377,0.00046659,0.00000297,0.01088392,0,0,0.03654969,0,0.00683443,0.00000107,0,0,0,0,0,0,0.00000175,0,0.00692003,0,0,0,0.0101876,0.0000005,0.0207331,0.01486687,0,0,0,0.01818428,0.00970016,0,0.0000162,0.00000094,0.00000576
20.02.2020,0,7.08939113,7.08939113,0,0,6.47597621,0,0.00000536,0.01664264,0.00013178,0.00000205,0.00001136,0.00001252,0.00524446,0.04985362,0.00000842,0.00002936,0.01920624,0,0,0.00000015,0.00001906,0.00000616,0.00005263,-0.00116882,0.00000302,0,0,0.03276415,0.01564238,0.0000005,0,0.0000009,0.00000217,0,0.00378331,0.01058945,0.00000004,0,0.00000288,0.00000282,0,0.03865452,0.02376864,0.04408345,0.00000325,0.02412311,0,0.02481271,0.03211677,0.0104419,0,0.00001036,0.01003611,0.00000149,0.02048626,0.00004466,0.01466129,0.00576016,0,0,0,0.01222567,0,0.00000547,0.02201516,0.00046697,0.00000286,0.01065156,0,0,0.03564648,0,0.00695978,0.00000109,0,0,0,0,0,0,0.00000166,0,0.0064706,0,0,0,0.00003296,0.01824847,0.02072434,0.01396624,0,0,0,0.0182529,0.00960007,0,0.00001595,0.00000092,0.03627248
21.02.2020,0,7.09917947,7.09917947,0,0,6.48523409,0,0.00000542,0.01623094,0.00012568,0.00000205,0.00001264,0.00001249,0.00510203,0.04918066,0.00000862,0.00002972,0.01953647,0,0,0.00000016,0.00001946,0.00000592,0.00005282,-0.00117276,0.00000297,0,0,0.0332416,0.01612564,0.00000051,0,0.00000089,0.00000192,0,0.00383289,0.01076729,0.00000004,0,0.00000287,0.00000268,0,0.03904262,0.02504865,0.04503716,0.00000311,0.019215,0,0.02459323,0.03317751,0.01048173,0,0.00001166,0.00993928,0.00000179,0.01950619,0.0000468,0.01467735,0.00579809,0,0,0,0.01259676,0,0.00000523,0.02216284,0.00047068,0.00000305,0.01064255,0,0,0.03578528,0,0.00682137,0.00000109,0,0,0,0,0,0,0.00000163,0,0.00636114,0,0,0,0.00003193,0.01841729,0.02052205,0.01509124,0,0,0,0.01804533,0.00976499,0,0.000016,0.00000092,0.03749222
29.02.2020,0,7.05949128,7.05949128,0,0,6.36195207,0,0.00000506,0.01586591,0.00011261,0.00000191,0.00001265,0.00001096,0.01486734,0.04283669,0.0000078,0.00002717,0.0313839,0,0,0.00000015,0.0000174,0.00000575,0.00004714,-0.00107121,0.00000264,0.0016619,0,0.03152446,0.01399114,0.00000047,0.01516778,0.00000083,0.00000181,0.01480939,0,0.00963686,0.00000003,0,0.00000261,0.00000236,0,0.04516982,0.03173408,0.04198163,0.000004,0.02743967,0,0.02252716,0.0257141,0.0094606,0,0.00001486,0.02548927,0.00000179,0.01959737,0.00004199,0.02196325,0.00441068,0.01652128,0,0.00646441,0.01264793,0,0.00000654,0.01840289,0.00035395,0.0000024,0.02558158,0,0.00000022,0.01447507,0.01496515,0.00617534,0.00000096,0,0,0,0,0,0,0.00000154,0,0.01609203,0,0,0,0.00003161,0.01448991,0.01164818,0,0,0.00000038,0,0.03158265,0.00780459,0,0.00001513,0.00000083,0.03379086
28.02.2020,0,7.05932493,7.05932493,0,0,6.37361852,0,0.00000501,0.01585199,0.00011674,0.00000181,0.00001289,0.00001099,0.01499034,0.04327081,0.00000779,0.00002744,0.03131779,0,0,0.00000015,0.00001749,0.00000572,0.00004696,-0.00108213,0.0000026,0.00176682,0,0.03232453,0.01412827,0.00000047,0.01527896,0.00000083,0.00000187,0.01565952,0,0.0097931,0.00000003,0,0.00000266,0.00000233,0,0.04446538,0.03160468,0.04298039,0.00000417,0.02803937,0,0.02350181,0.02589137,0.00942587,0,0.00001204,0.02580093,0.00000186,0.01952264,0.00004251,0.02267594,0.00469733,0,0,0.0200285,0.01271013,0,0.00000639,0.01859279,0.00036696,0.00000233,0.02496587,0,0,0.01452311,0,0.00606947,0.00000096,0,0,0,0,0,0,0.00000153,0,0.01557801,0,0,0,0.00003207,0.01470512,0.01143203,0,0,0.00000037,0,0.03212495,0.0079403,0,0.00001536,0.00000085,0.03437924
05.03.2020,0,7.09038771,7.09038771,0,0,6.40196467,0,0.00000517,0.01584809,0.00012246,0.0000022,0.00001221,0.00001154,0.01038187,0.04406252,0.00000813,0.00002817,0.02851275,0,0,0.00000016,0.00001793,0.00000586,0.0000653,-0.00110231,0.00000275,0.00151529,0,0.03269311,0.01210577,0.0000005,0,0.00000101,0.00000215,0.01301722,0,0.00959131,0.00000004,0,0.00000278,0.00000263,0,0.04566653,0.02823556,0.04147259,0.00000396,0.02383722,0,0.02295744,0.04336944,0.00961647,0,0.00001513,0.02470273,0.00000186,0.01997041,0.00004217,0.01367303,0.00540946,0.01601741,0,0,0.01290055,0,0.00000663,0.01918693,0.00034794,0.00000297,0.02641408,0,0.0000002,0.02945851,0.00457324,0.00663335,0.00000103,0,0,0.0159496,0,0,0,0.00000163,0,0.00634429,0,0,0,0.00003194,0.01478279,0.0110058,0,0,0.00000036,0.00000018,0.03229932,0.00825568,0,0.00001485,0.00000083,0.03830232
06.03.2020,0,7.09748221,7.09748221,0,0,6.40735567,0,0.00000518,0.01510989,0.00029787,0.00000217,0.00001232,0.00001198,0.01029428,0.0447067,0.0000083,0.00002902,0.02877889,0,0,0.00000016,0.00001829,0.00000566,0.00006324,-0.00111114,0.00000271,0.00154863,0,0.03233711,0.01232704,0.00000049,0,0.00000102,0.00000207,0.01294025,0,0.00987578,0.00000004,0,0.00000289,0.00000256,0,0.04612302,0.02810143,0.0439021,0.00000443,0.01885948,0,0.02318593,0.04351433,0.00965566,0,0.00001667,0.02535342,0.00000199,0.02086464,0.00004263,0.01394206,0.00549615,0.01509251,0,0,0.01278983,0,0.0000073,0.01957688,0.00038829,0.00000304,0.02646469,0,0.0000002,0.03084667,0.0043703,0.00697977,0.00000103,0,0,0.01558143,0,0,0,0.00000157,0,0.00640368,0,0,0,0.00003225,0.01498524,0.01089809,0,0,0.00000036,0.00000018,0.03219086,0.00821649,0,0.00001506,0.00000084,0.03894264
22.02.2020,0,7.09783544,7.09783544,0,0,6.50986347,0,0.00000535,0.01500494,0.00013525,0.00000201,0.0000128,0.0000124,0.0049529,0.04370925,0.00000879,0.00002932,0.01904097,0,0,0.00000016,0.00001904,0.00000617,0.00005184,-0.00115209,0.00000305,0,0,0.03297023,0.01571926,0.0000005,0,0.00000089,0.00000184,0,0,0.01045779,0.00000004,0,0.00000292,0.00000261,0,0.03954403,0.02530653,0.0445943,0.00000352,0.01910661,0,0.02307483,0.03327543,0.01062127,0,0.00001144,0.01019491,0.00000176,0.01846279,0.00004793,0.01460093,0.00543909,0,0,0,0.01254348,0,0.00000516,0.02243004,0.00042243,0.00000325,0.01064933,0,0,0.03547558,0,0.00671909,0.00000105,0,0,0,0,0,0,0.00000163,0,0.00664185,0,0,0,0.00003214,0.01835092,0.02058361,0.00285413,0,0,0,0.01962946,0.00972925,0,0.00001608,0.00000091,0.03659898
23.02.2020,0,7.10280154,7.10280154,0,0,6.52096991,0,0.00000543,0.01492429,0.00013501,0.00000208,0.00001255,0.00001264,0.00519359,0.04066193,0.00000869,0.00003067,0.01926448,0,0,0.00000016,0.00001905,0.00000609,0.00005212,-0.00116746,0.00000303,0,0,0.03421363,0.01559965,0.0000005,0,0.00000089,0.00000186,0,0,0.01053419,0.00000004,0,0.00000293,0.00000268,0,0.04094862,0.02520405,0.04532575,0.00000349,0.01931131,0,0.02398307,0.03290361,0.01060717,0,0.00001164,0.01010567,0.00000184,0.0184005,0.00004948,0.01457403,0.00595166,0,0,0,0.00857278,0,0.00000509,0.02243887,0.00042902,0.00000311,0.01065364,0,0,0.03595881,0,0.00683863,0.00000102,0,0,0,0,0,0,0.00000175,0,0.0064911,0,0,0,0.00003228,0.01896181,0.01998823,0,0,0,0,0.01846607,0.00955703,0,0.00001604,0.00000093,0.03651281
01.03.2020,0,7.05998741,7.05998741,0,0,6.34338914,0,0.00000504,0.01485635,0.00010853,0.00000211,0.00001074,0.00001117,0.01472035,0.04167267,0.00000773,0.00002773,0.0323009,0,0,0.00000014,0.00001743,0.00000572,0.0000524,-0.00107171,0.00000264,0.00168339,0,0.03097515,0.02593044,0.00000045,0.0112593,0.00000084,0.00000178,0.01316923,0,0.00960334,0.00000003,0,0.00000281,0.00000255,0,0.04530218,0.03339554,0.04196081,0.00000418,0.02723247,0,0.02254573,0.02497066,0.00936117,0,0.00001815,0.0258497,0.00000163,0.0206584,0.00004178,0.02222084,0.00442978,0.01700055,0,0,0.01253192,0,0.00000677,0.0186439,0.0003621,0.00000233,0.02429428,0,0.00000021,0.01446288,0.01383421,0.00593554,0.00000107,0,0,0.01987285,0,0,0,0.00000154,0,0.01556592,0,0,0,0.00003049,0.01445334,0.01167229,0,0,0.00000038,0,0.03280453,0.00787845,0,0.00001505,0.00000083,0.03387457
02.03.2020,0,7.07791704,7.07791704,0,0,6.36861494,0,0.00000506,0.01481556,0.00012248,0.000002,0.00001111,0.00001154,0.01526653,0.04411626,0.00000803,0.00002881,0.03284155,0,0,0.00000015,0.00001769,0.00000581,0.00005562,-0.00107264,0.00000268,0.00162602,0,0.0319159,0.02509722,0.00000047,0.00486394,0.00000084,0.00000184,0.0132369,0,0.00978054,0.00000003,0,0.00000275,0.0000026,0,0.04564806,0.02962109,0.04271985,0.00000446,0.0276853,0,0.02303604,0.02559918,0.00953589,0,0.00001549,0.02619693,0.00000172,0.02038514,0.00004247,0.02248458,0.00482954,0.01583081,0,0,0.01295117,0,0.00000644,0.0189227,0.00036012,0.00000256,0.02561699,0,0.0000002,0.01486331,0.00457541,0.00609326,0.00000105,0,0,0.02020317,0,0,0,0.00000158,0,0.01597672,0,0,0,0.00003167,0.01478538,0.01119229,0,0,0.00000037,0.00000017,0.03360993,0.00832272,0,0.00001516,0.00000085,0.03536504
24.02.2020,0,7.03566186,7.03566186,0,0,6.43489029,0,0.00000579,0.01461029,0.00014824,0.00000201,0.00001228,0.00001212,0.00480849,0.04818982,0.00000833,0.00002962,0.01884446,0,0,0.00000015,0.00001896,0.00000601,0.00005039,-0.0011643,0.00000302,0,0,0.03300537,0.01548036,0.0000005,0,0.00000093,0.00000185,0,0,0.01037319,0.00000004,0,0.00000288,0.00000251,0,0.03968177,0.02486172,0.04516134,0.00000328,0.01862008,0,0.02399272,0.0318768,0.01027202,0,0.00001173,0.00982242,0.00000176,0.01793039,0.00004826,0.01405745,0.00547906,0,0,0,0.01817748,0,0.00000534,0.02164385,0.00043992,0.00000287,0.01013142,0,0,0.03493662,0,0.00657277,0.00000101,0,0,0,0,0,0,0.00000163,0,0.0062196,0,0,0,0.00003389,0.01816165,0.02058016,0,0,0,0,0.02930423,0.01335503,0,0.00001578,0.00000091,0.0349133
03.03.2020,0,7.07975054,7.07975054,0,0,6.36383722,0,0.00000511,0.01460671,0.00012329,0.00000205,0.00001222,0.00001154,0.01529886,0.04382795,0.000008,0.00002842,0.03226083,0,0,0.00000016,0.00001757,0.00000571,0.00005583,-0.00107062,0.00000272,0.0018518,0,0.03263018,0.02579746,0.00000048,0,0.00000087,0.00000189,0.01333004,0,0.0097423,0.00000004,0,0.00000269,0.00000267,0,0.04546377,0.03018751,0.0419795,0.00000429,0.02390765,0,0.02273499,0.02495724,0.00967428,0,0.00001488,0.02516092,0.00000174,0.0201304,0.00004293,0.02250828,0.00502718,0.01583535,0,0,0.01261512,0,0.0000062,0.0192149,0.00035207,0.00000269,0.02572307,0,0.0000002,0.02978249,0.00460839,0.00638153,0.00000103,0,0,0.02011353,0,0,0,0.00000162,0,0.01779276,0,0,0,0.0000315,0.01471646,0.01138986,0,0,0.00000037,0.00000018,0.03217555,0.00846184,0,0.00001503,0.00000084,0.03633841
27.02.2020,0,7.05682296,7.05682296,0,0,6.449021,0,0.00000515,0.01453415,0.00012381,0.00000182,0.00001213,0.00001109,0.01490562,0.04452156,0.00000788,0.00002787,0.01660046,0,0,0.00000015,0.00001746,0.00000579,0.00004608,-0.00107578,0.00000261,0,0,0.03064061,0.01387733,0.00000046,0,0.00000084,0.00000177,0,0,0.00976174,0.00000003,0,0.00000266,0.00000232,0,0.04496965,0.03223066,0.04243451,0.00000372,0.02690468,0,0.02380144,0.0275315,0.00927083,0,0.00001187,0.02519076,0.00000161,0.01888396,0.00004313,0.02272873,0.00479235,0,0,0,0.0127241,0,0.00000549,0.01909708,0.00036455,0.00000236,0.02507528,0,0,0.01463392,0,0.00612622,0.00000097,0,0,0,0,0,0,0.00000153,0,0.00580686,0,0,0,0.00003213,0.01445539,0.01134259,0,0,0,0,0.03260497,0.00780621,0,0.00001519,0.00000087,0.03487124
04.03.2020,0,7.09267876,7.09267876,0,0,6.39533513,0,0.00000511,0.01434484,0.00013124,0.00000231,0.00001338,0.00001156,0.01595983,0.04534917,0.00000831,0.00002763,0.02930952,0,0,0.00000016,0.00001771,0.00000588,0.0000588,-0.0010912,0.00000272,0.00184084,0,0.03327512,0.01265478,0.00000049,0,0.00000089,0.00000228,0.01367215,0,0.00959412,0.00000004,0,0.0000028,0.00000265,0,0.04503528,0.02839592,0.04212926,0.00000403,0.02361498,0,0.02271272,0.02687967,0.00963372,0,0.00001533,0.02524292,0.00000177,0.01990661,0.00004254,0.02402002,0.005371,0.01783587,0,0,0.01270592,0,0.00000739,0.01927623,0.00032652,0.00000299,0.02645918,0,0.0000002,0.02986824,0.00457921,0.00634229,0.00000107,0,0,0.01603353,0,0,0,0.00000166,0,0.01144536,0,0,0,0.00003301,0.01516504,0.0113746,0,0,0.00000037,0.00000019,0.03169188,0.00828507,0,0.00001507,0.00000083,0.03768301
08.03.2020,0,7.04069127,7.04069127,0,0,6.39805816,0,0.00000485,0.01434196,0.00026285,0.00000187,0.00001111,0.00001117,0.00913467,0.0406197,0.00000755,0.00002579,0.02584763,0,0,0.00000015,0.00001692,0.00000569,0.00005567,-0.00114521,0.00000249,0.00124502,0,0.02988939,0.01128166,0.00000047,0,0.00000089,0.00000195,0.01201814,0,0.00890276,0.00000003,0,0.00000272,0.00000221,0,0.04157387,0.02498524,0.04077677,0.00000383,0.01719033,0,0.02088733,0.03727338,0.00900097,0,0.00001722,0.02444825,0.00000188,0.01856163,0.00003928,0.01285026,0.00463924,0.01518526,0,0,0.01133098,0,0.00001031,0.01804099,0.00039031,0.00000284,0.0243794,0,0.00000019,0.02867647,0.01521462,0.00604871,0.00000101,0,0,0.01473203,0,0,0,0.00000144,0,0.00573884,0,0,0,0.00002917,0.01371908,0.01231179,0,0,0.0000004,0.00000017,0.02911862,0.00768516,0,0.00001435,0.00000077,0.03520062
07.03.2020,0,7.07632487,7.07632487,0,0,6.39280456,0,0.00000519,0.0142796,0.00027638,0.00000205,0.00001281,0.00001184,0.0099676,0.04313335,0.00000803,0.00002817,0.02744039,0,0,0.00000015,0.00001804,0.00000577,0.00006075,-0.0012384,0.00000267,0.00133898,0,0.03216089,0.01200353,0.00000047,0,0.00000098,0.00000218,0.01296886,0,0.00957897,0.00000004,0,0.00000275,0.0000024,0,0.04504837,0.0274583,0.04385284,0.00000422,0.01815922,0,0.02273928,0.03989134,0.00952674,0,0.00001791,0.02508415,0.00000197,0.02010721,0.00004196,0.01343508,0.0050509,0.01497042,0,0,0.01240787,0,0.00000801,0.01927226,0.00045299,0.00000322,0.02506586,0,0.00000021,0.0302868,0.0185791,0.00674265,0.00000105,0,0,0.01523854,0,0,0,0.00000156,0,0.00609149,0,0,0,0.00003213,0.01433243,0.01120546,0,0,0.00000036,0.00000017,0.03090775,0.00830532,0,0.00001499,0.00000083,0.03710491
14.03.2020,0,6.99163732,6.99163732,0,0,6.26965009,0,0.00000437,0.01423734,0.00020608,0.00000159,0.00000974,0.00001,0.02292809,0.0429681,0.00000766,0.00002442,0.04630415,0,0,0.00000011,0.00001628,0.00000444,0.00005814,-0.00110906,0.00000261,0.00168248,0.00000066,0.02079896,0.00937812,0.00000041,0,0.00000073,0.00000195,0.01147266,0,0.0085991,0.00000004,0,0.00000203,0.00000238,0,0.04138551,0.02780421,0.00001105,0.00000373,0.03038577,0,0.02213231,0.04139335,0.03457298,0,0.00001801,0.02260017,0.00000212,0.01906779,0.00004082,0.0290067,0.00455301,0.01554154,0,0,0.01026651,0,0.00000768,0.01715579,0.00032081,0.00000216,0.02017486,0,0.00000017,0.02750217,0.00994482,0.00511398,0.00000106,0,0,0.01683675,0,0,0,0.00000163,0.02167401,0.00547466,0,0,0.0173372,0.0000214,0.01408475,0.01934241,0,0,0.00000062,0.00000021,0.02364939,0.00887633,0,0.00001594,0.0000007,0.03804857
09.03.2020,0,7.0367834,7.0367834,0,0,6.34057429,0,0.00000507,0.01423087,0.00025283,0.00000194,0.0000115,0.00001171,0.00977422,0.04044688,0.0000077,0.00002617,0.02644687,0,0,0.00000014,0.00001715,0.00000542,0.00005879,-0.00115171,0.00000252,0.00144691,0,0.03014685,0.01124279,0.00000044,0,0.00000109,0.00000199,0.01266576,0,0.00896942,0.00000003,0,0.00000267,0.00000223,0,0.04248205,0.02738275,0.04207008,0.00000421,0.01834099,0,0.0205975,0.036694,0.02945375,0,0.00001819,0.02460642,0.00000203,0.01842151,0.00003932,0.03262882,0.00451107,0.01539066,0,0,0.01188096,0,0.00000985,0.01860812,0.00039417,0.00000284,0.02446856,0,0.00000019,0.02984217,0.01516026,0.00620029,0.00000111,0,0,0.01511645,0,0,0,0.00000147,0,0.00576227,0,0,0,0.00003034,0.01419816,0.01256562,0,0,0.00000041,0.00000018,0.0316937,0.00776777,0,0.0000149,0.00000077,0.03521695
10.03.2020,0,7.04859659,7.04859659,0,0,6.34057429,0,0.00000512,0.01421956,0.00026009,0.00000195,0.00001145,0.00001174,0.00986874,0.04124354,0.00000808,0.00002605,0.02681307,0,0,0.00000015,0.00001721,0.00000543,0.00005965,-0.00116505,0.0000025,0.00145138,0,0.02987671,0.0115597,0.00000045,0,0.00000112,0.00000202,0.01148084,0,0.00914327,0.00000004,0,0.00000269,0.00000225,0,0.04274315,0.02693737,0.01887743,0.00000437,0.01883083,0,0.02336119,0.03794057,0.03041489,0,0.00001957,0.02444154,0.0000022,0.02022933,0.00003921,0.03349946,0.00474827,0.01510288,0,0,0.01220606,0,0.00001004,0.01902485,0.00038039,0.00000338,0.02493074,0,0.00000019,0.02999766,0.01529621,0.00618849,0.00000109,0,0,0.01518204,0,0,0,0.0000015,0.02279357,0.00590027,0,0,0,0.00003045,0.01434099,0.01267574,0,0,0.00000041,0.00000018,0.03107429,0.0078312,0,0.00001511,0.00000076,0.03803468
12.03.2020,0,6.94996026,6.94996026,0,0,6.27898869,0,0.00000407,0.01412758,0.00020393,0.00000161,0.00000885,0.00000987,0.01763744,0.04992744,0.00000722,0.00002299,0.0330046,0,0,0.00000012,0.00001568,0.00000437,0.00005197,-0.00113046,0.00000232,0.00134007,0,0.02195332,0.00911368,0.00000039,0,0.00000099,0.00000172,0.01053874,0,0.0088147,0.00000003,0,0.00000187,0.0000021,0,0.03988659,0.02454645,0.00001047,0.00000331,0.01491972,0,0.01837878,0.04082886,0.02729283,0,0.00001683,0.02685953,0.00000187,0.01772455,0.00003812,0.02689677,0.00375305,0.01535236,0,0,0.0099856,0,0.00000653,0.01598304,0.00032001,0.00000222,0.01926798,0,0.00000016,0.02625047,0.01040992,0.0051671,0.00000097,0,0,0.01816715,0,0,0,0.00000158,0.01887974,0.00452908,0,0,0.01576166,0.00002138,0.01310972,0.02009536,0,0,0.00000065,0.00000017,0.0244081,0.00871417,0,0.00001577,0.00000076,0.03769498
25.02.2020,0,7.06782367,7.06782367,0,0,6.4816697,0,0.0000056,0.01412188,0.0001226,0.00000187,0.00001212,0.00001171,0.00433935,0.0460786,0.00000793,0.00002873,0.01778959,0,0,0.00000015,0.00001877,0.00000587,0.00004827,-0.00110904,0.00000288,0,0,0.03132817,0.01445892,0.00000047,0,0.0000009,0.00000164,0,0,0.00995339,0.00000004,0,0.00000273,0.00000232,0,0.04054699,0.02543451,0.04358853,0.00000371,0.0181978,0,0.02338889,0.02760751,0.01010193,0,0.00001179,0.02534343,0.00000164,0.01624131,0.00004703,0.02292607,0.00478319,0,0,0,0.01743905,0,0.00000489,0.02080535,0.00037393,0.00000248,0.00987411,0,0,0.01558156,0,0.0062162,0.000001,0,0,0,0,0,0,0.00000154,0,0.00598718,0,0,0,0.00003246,0.01799547,0.02133319,0,0,0,0,0.02864767,0.01232889,0,0.00001528,0.00000089,0.03405304
15.03.2020,0,6.99187634,6.99187634,0,0,6.27848403,0,0.00000445,0.01383775,0.0002015,0.00000158,0.0000101,0.00001046,0.01783677,0.03808199,0.00000727,0.00002508,0.04723679,0,0,0.00000011,0.00001596,0.00000448,0.00005998,-0.00112196,0.00000262,0.00162494,0.00000069,0.02122349,0.00928638,0.0000004,0,0.00000076,0.00000203,0.01179967,0,0.00851722,0.00000003,0,0.00000191,0.00000241,0,0.04180199,0.02936671,0.02337439,0.00000361,0.02906766,0,0.02175,0.041883,0.02976456,0,0.00001752,0.01676751,0.00000204,0.02062324,0.00004176,0.02865039,0.00476212,0.01584533,0,0,0.01042457,0,0.00000741,0.01758556,0.00028156,0.00000207,0.02019327,0,0.00000017,0.02803032,0.01839741,0.00503888,0.00000104,0,0,0.01669146,0,0,0,0.00000162,0.00000788,0.00516942,0,0,0.0169766,0.00002114,0.0143996,0.01891548,0,0,0.0000006,0.00000023,0.02289949,0.0087833,0,0.00001609,0.00000069,0.03714976
26.02.2020,0,7.04155437,7.04155437,0,0,6.44927137,0,0.00000497,0.01363347,0.00012104,0.00000176,0.00001041,0.00001065,0.01934954,0.04405709,0.0000078,0.00002732,0.01604153,0,0,0.00000013,0.00001739,0.00000573,0.00004564,-0.00106883,0.00000254,0,0,0.02990788,0.01381633,0.00000044,0,0.00000082,0.00000154,0,0,0.00929218,0.00000004,0,0.00000258,0.00000217,0,0.0373657,0.02235925,0.04201752,0.00000357,0.01697525,0,0.02249955,0.02526186,0.009372,0,0.00001064,0.02496818,0.00000152,0.0239937,0.00004267,0.02243507,0.00449557,0,0,0,0.01532324,0,0.00000501,0.01692989,0.00035301,0.00000235,0.02493804,0,0,0.01452445,0,0.0058892,0.00000094,0,0,0,0,0,0,0.00000144,0,0.00558647,0,0,0,0.00003066,0.01647639,0.0113714,0,0,0,0,0.03450376,0.01373561,0,0.00001474,0.00000085,0.03550134
